,State,Lon,Lat,SorgType,Crop,Year,AbovegroundBiomass_gCm,GrainYield_gCm2,StrawYield_gCm2,Delta_soilC_gCm2,NO3leach_gNm2yr,N2Oflux_gNm2yr,NOflux_gNm2yr,CH4oxidation_gCm2yr,direct_N2O_gCO2e,indirect_N2O_vol_gCO2e,indirect_N2O_NO3_gCO2e,CH4_gCO2e,net_GHG_gCO2e,Delta_soilC_gCO2e,g CO2e/bu,g CO2e/bu without SOC
447,Missouri,270.36763,36.57395,SweetSorghum,Sorghum,2051,738.5639,0.0745,738.4894,146.5195,3.9457,0.110129,0.035924,0.122387,47.245341,2.39351541,12.69528975,-4.5527964,-479.456816906666,-537.238166666666,14510.086885878914,6649.883326687283
448,Missouri,270.36763,36.57395,SweetSorghum,Soybean,2052,113.6256,108.0589,5.5667,-153.844,2.5114,0.074414,0.026426,0.115251,31.923606,3.40160106,8.0804295,-4.2873372,603.212966026667,564.094666666667,,0.0
449,Missouri,270.36763,36.57395,SweetSorghum,Sorghum,2053,744.1249,0.0796,744.0453,156.5854,2.3629,0.089329,0.025631,0.122194,38.322141,2.34332241,7.60263075,-4.5456168,-530.423989306668,-574.146466666668,14973.438955388023,6636.015297266147
450,Missouri,270.36763,36.57395,SweetSorghum,Soybean,2054,151.7713,145.0075,6.7638,-139.7111,3.3241,0.085421,0.022585,0.106961,36.645609,3.90141609,10.69529175,-3.9789492,559.537400973333,512.274033333333,,0.0
451,Missouri,270.36763,36.57395,SweetSorghum,Sorghum,2055,685.3812,0.0779,685.3033,137.3754,3.4011,0.106056,0.03051,0.111375,45.498024,2.27007924,10.94303925,-4.14315,-449.14180751,-503.7098,14735.390323259566,6793.87782229253
452,Missouri,270.36763,36.57395,SweetSorghum,Soybean,2056,165.3695,159.5337,5.8358,-121.0461,2.6433,0.074007,0.021845,0.115316,31.749003,3.77351403,8.50481775,-4.2897552,483.57327958,443.8357,,0.0
453,Missouri,270.36763,36.57395,SweetSorghum,Sorghum,2057,703.754,0.08,703.674,137.2678,2.9275,0.096557,0.028095,0.118573,41.422953,2.27222853,9.41923125,-4.4109156,-454.611769486667,-503.315266666667,14469.798892426814,6741.672106328192
454,Missouri,270.36763,36.57395,SweetSorghum,Soybean,2058,131.6429,124.9509,6.692,-147.9043,3.4133,0.092097,0.026183,0.105674,39.509613,3.80564613,10.98229275,-3.9310728,592.682245746667,542.315766666667,,0.0
455,Missouri,270.36763,36.57395,SweetSorghum,Sorghum,2059,692.5706,0.0787,692.4919,157.3853,1.6015,0.085249,0.029026,0.119495,36.571821,2.26018221,5.15282625,-4.445214,-537.539817873333,-577.079433333333,15776.93435972738,6773.119503332823
456,Missouri,270.36763,36.57395,SweetSorghum,Soybean,2060,71.7818,68.7166,3.0652,-137.7529,3.3179,0.081122,0.024497,0.118412,34.801338,2.54277738,10.67534325,-4.4049264,548.708498896666,505.093966666666,,0.0
457,Missouri,270.36763,36.57395,SweetSorghum,Sorghum,2061,733.4082,0.0826,733.3256,102.5505,4.216,0.12639,0.033751,0.113604,54.22131,2.4890151,13.56498,-4.2260688,-309.969263699999,-376.018499999999,12203.039441370225,6662.928491603148
458,Missouri,270.36763,36.57395,SweetSorghum,Soybean,2062,150.4695,144.236,6.2335,-149.5964,3.8066,0.103048,0.029559,0.104876,44.207592,3.90196092,12.2477355,-3.9013872,604.976034553333,548.520133333333,,0.0
459,Missouri,270.36763,36.57395,SweetSorghum,Sorghum,2063,743.7,0.0845,743.6155,154.3757,1.5484,0.073607,0.026545,0.126603,31.577403,2.35352403,4.981977,-4.7096316,-531.840960903334,-566.044233333334,14861.531517579318,6637.067595605369
460,Missouri,270.36763,36.57395,SweetSorghum,Soybean,2064,120.1975,113.8468,6.3507,-142.8909,4.3323,0.098658,0.031585,0.110486,42.324282,3.69136482,13.93917525,-4.1100792,579.778042869999,523.933299999999,,0.0
461,Missouri,270.36763,36.57395,SweetSorghum,Sorghum,2065,610.8145,0.0694,610.7451,157.8233,2.0717,0.089945,0.02716,0.123684,38.586405,2.09843205,6.66569475,-4.6010448,-535.935946333333,-578.685433333333,17275.36130464285,7037.995466574896
462,Missouri,270.36763,36.57395,SweetSorghum,Soybean,2066,143.9811,137.2594,6.7217,-126.896,3.5258,0.086042,0.026244,0.117013,36.912018,3.88091418,11.3442615,-4.3528836,513.069643413334,465.285333333334,,0.0
463,Missouri,270.36763,36.57395,SweetSorghum,Sorghum,2067,830.6136,0.0944,830.5192,114.3999,3.3735,0.12581,0.034935,0.110024,53.97249,2.7310569,10.85423625,-4.0928928,-356.00140965,-419.4663,11901.220852656365,6444.232227002672
464,Missouri,270.36763,36.57395,SweetSorghum,Soybean,2068,113.8647,109.7959,4.0688,-126.9261,2.9118,0.077953,0.020743,0.109721,33.441837,3.10189737,9.3687165,-4.0816212,507.226529669999,465.395699999999,,0.0
465,Missouri,270.36763,36.57395,SweetSorghum,Sorghum,2069,711.4714,0.0808,711.3906,134.3501,1.9102,0.092388,0.027958,0.121348,39.634452,2.32555752,6.1460685,-4.5141456,-449.025100913332,-492.617033333332,14202.362909100113,6720.547507985389
466,Missouri,270.36763,36.57395,SweetSorghum,Soybean,2070,104.9877,100.9602,4.0275,-113.1211,2.0428,0.067362,0.021424,0.120653,28.898298,3.00927198,6.572709,-4.4882916,448.769354046666,414.777366666666,,0.0
467,Missouri,270.36763,36.57395,SweetSorghum,Soybean,2070,104.9877,100.9602,4.0275,0.0,2.0428,0.067362,0.021424,0.120653,28.898298,3.00927198,6.572709,-4.4882916,33.99198738,0.0,,0.0
468,Missouri,266.23698,39.17404,SweetSorghum,Sorghum,2020,699.4413,0.0795,699.3618,,1.4778,0.085901,0.021086,0.102384,36.851529,2.27542029,4.7548215,-3.8086848,,,6753.6801669708375,6753.6801669708375
469,Missouri,266.23698,39.17404,SweetSorghum,Soybean,2021,61.0968,58.9358,2.161,-140.0805,0.5591,0.063892,0.019222,0.114078,27.409668,2.15311668,1.79890425,-4.2437016,540.74648733,513.6285,,0.0
470,Missouri,266.23698,39.17404,SweetSorghum,Sorghum,2022,656.4739,0.0736,656.4003,121.1567,0.9836,0.07274,0.027169,0.123187,31.20546,2.1005556,3.164733,-4.5825564,-412.353041133332,-444.241233333332,14194.27336294047,6881.932747077909
471,Missouri,266.23698,39.17404,SweetSorghum,Soybean,2023,132.9878,128.1173,4.8705,-135.748,2.121,0.09931,0.026192,0.108261,42.60399,3.5311419,6.8243175,-4.0273092,546.674806866665,497.742666666665,,0.0
472,Missouri,266.23698,39.17404,SweetSorghum,Sorghum,2024,662.573,0.0753,662.4977,116.6582,1.9371,0.099105,0.020974,0.112681,42.516045,2.18749245,6.23261925,-4.1917332,-381.002309833333,-427.746733333333,13838.738848503499,6862.714652419347
473,Missouri,266.23698,39.17404,SweetSorghum,Soybean,2025,67.1701,64.789,2.3811,-153.8726,1.6586,0.091348,0.023559,0.104621,39.188292,2.40303492,5.3365455,-3.8919012,607.235504553332,564.199533333332,,0.0
474,Missouri,266.23698,39.17404,SweetSorghum,Sorghum,2026,739.9314,0.0841,739.8473,79.7514999999994,3.0397,0.116512,0.025856,0.097758,49.983648,2.41918248,9.78023475,-3.6365976,-233.875699036664,-292.422166666664,10916.905719123093,6646.453725870938
475,Missouri,266.23698,39.17404,SweetSorghum,Soybean,2027,138.391,133.2004,5.1906,-143.7329,1.936,0.105619,0.022056,0.096295,45.310551,3.65816451,6.22908,-3.582174,578.636254843333,527.020633333333,,0.0
476,Missouri,266.23698,39.17404,SweetSorghum,Sorghum,2028,787.7156,0.0895,787.6261,83.9975000000004,2.4407,0.148693,0.031931,0.091898,63.789297,2.67607197,7.85295225,-3.4186056,-237.091117713335,-307.990833333335,10759.05913086303,6534.091796445778
477,Missouri,266.23698,39.17404,SweetSorghum,Soybean,2029,159.193,153.5638,5.6292,-131.9097,2.0685,0.103254,0.02327,0.09741,44.295966,3.84063966,6.65539875,-3.623652,534.837252410001,483.668900000001,,0.0
478,Missouri,266.23698,39.17404,SweetSorghum,Sorghum,2030,705.4744,0.0802,705.3942,129.132900000001,2.2228,0.119219,0.023318,0.091587,51.144951,2.32740651,7.151859,-3.4070364,-416.270119890002,-473.487300000002,13989.328516536532,6736.922877763009
479,Missouri,266.23698,39.17404,SweetSorghum,Soybean,2031,156.9134,151.3634,5.55,-133.3912,1.7607,0.07739,0.019437,0.102086,33.20031,3.6782031,5.66505225,-3.7975992,527.847032816667,489.101066666667,,0.0
480,Missouri,266.23698,39.17404,SweetSorghum,Sorghum,2032,546.4341,0.0621,546.372,122.098199999999,1.0915,0.073183,0.017246,0.104615,31.395507,1.83132807,3.51190125,-3.891678,-414.846341679998,-447.693399999998,16155.511236295028,7302.3594648712715
481,Missouri,266.23698,39.17404,SweetSorghum,Soybean,2033,82.4771,79.5599,2.9172,-134.9556,0.6042,0.058914,0.018129,0.116629,25.274106,2.56548006,1.9440135,-4.3385988,520.282200760001,494.837200000001,,0.0
482,Missouri,266.23698,39.17404,SweetSorghum,Sorghum,2034,665.0077,0.0756,664.9321,133.6196,0.7723,0.098717,0.029757,0.106515,42.349593,2.19569493,2.48487525,-3.962358,-446.870728153333,-489.938533333333,14816.183789331115,6855.1414281135485
483,Missouri,266.23698,39.17404,SweetSorghum,Soybean,2035,69.286,66.8354,2.4506,-131.8388,1.6682,0.046012,0.012727,0.118382,19.739148,2.22699048,5.3674335,-4.4038104,506.338694913332,483.408933333332,,0.0
484,Missouri,266.23698,39.17404,SweetSorghum,Sorghum,2036,663.6731,0.0746,663.5985,95.0820000000003,1.6431,0.085925,0.02004,0.102355,36.861825,2.13609825,5.28667425,-3.807606,-308.157008500001,-348.634000000001,12535.653758397548,6859.28586951951
485,Missouri,266.23698,39.17404,SweetSorghum,Soybean,2037,157.5569,151.9605,5.5964,-148.4912,2.2716,0.103081,0.026388,0.098028,44.221749,3.81158349,7.308873,-3.6466416,596.163297223335,544.467733333335,,0.0
486,Missouri,266.23698,39.17404,SweetSorghum,Sorghum,2038,663.9401,0.0754,663.8647,99.5312999999996,1.6538,0.104375,0.024689,0.103353,44.776875,2.16720075,5.3211015,-3.8447316,-316.527654349999,-364.948099999999,12798.055671309852,6858.4553995755905
487,Missouri,266.23698,39.17404,SweetSorghum,Soybean,2039,116.3481,111.8254,4.5227,-112.375999999999,1.7953,0.077027,0.018848,0.100616,33.044583,3.22405083,5.77637775,-3.7429152,450.347429713331,412.045333333331,,0.0
488,Missouri,266.23698,39.17404,SweetSorghum,Sorghum,2040,599.0867,0.0681,599.0186,122.6806,2.1493,0.07909,0.021352,0.110148,33.92961,1.9360341,6.91537275,-4.0975056,-411.145355416665,-449.828866666665,15195.50308747316,7081.920622052487
489,Missouri,266.23698,39.17404,SweetSorghum,Soybean,2041,79.7123,76.874,2.8383,-127.476,2.0729,0.060437,0.017921,0.109359,25.927473,2.46390573,6.66955575,-4.0681548,498.404779679999,467.411999999999,,0.0
490,Missouri,266.23698,39.17404,SweetSorghum,Sorghum,2042,800.2036,0.0909,800.1127,109.8691,3.0171,0.131818,0.028288,0.095657,56.549922,2.57193222,9.70751925,-3.5584404,-337.582433596666,-402.853366666666,11946.971406737452,6506.938740440182
491,Missouri,266.23698,39.17404,SweetSorghum,Soybean,2043,48.1858,46.4617,1.7241,-139.9687,0.6587,0.050872,0.017131,0.119704,21.824088,1.77207888,2.11936725,-4.4529888,534.481111996668,513.218566666668,,0.0
492,Missouri,266.23698,39.17404,SweetSorghum,Sorghum,2044,621.255,0.0706,621.1844,68.7114000000001,2.999,0.107096,0.027444,0.108725,45.944184,2.09478984,9.6492825,-4.04457,-198.298113660001,-251.941800000001,11382.417944106386,7000.287090036323
493,Missouri,266.23698,39.17404,SweetSorghum,Soybean,2045,141.5336,136.527,5.0066,-129.9737,1.6681,0.078167,0.021988,0.110921,33.533643,3.48119343,5.36711175,-4.1262612,514.825920313335,476.570233333335,,0.0
494,Missouri,266.23698,39.17404,SweetSorghum,Sorghum,2046,718.7682,0.0798,718.6884,183.400900000001,0.2639,0.076922,0.017189,0.11331,32.999538,2.20472538,0.84909825,-4.215132,-640.631737036669,-672.469966666669,16810.709604163836,6700.991423095158
495,Missouri,266.23698,39.17404,SweetSorghum,Soybean,2047,137.8092,132.7148,5.0944,-143.9956,1.0316,0.056677,0.016454,0.119317,24.314433,3.37827633,3.319173,-4.4385924,554.557156596667,527.983866666667,,0.0
